,am_test_neutral,am_test_toxic,am_train_neutral,am_train_toxic,ar_test_neutral,ar_test_toxic,ar_train_neutral,ar_train_toxic,de_test_neutral,de_test_toxic,de_train_neutral,de_train_toxic,en_test_neutral,en_test_toxic,en_train_neutral,en_train_toxic,es_test_neutral,es_test_toxic,es_train_neutral,es_train_toxic,hi_test_neutral,hi_test_toxic,hi_train_neutral,hi_train_toxic,ru_test_neutral,ru_test_toxic,ru_train_neutral,ru_train_toxic,uk_test_neutral,uk_test_toxic,uk_train_neutral,uk_train_toxic,zh_test_neutral,zh_test_toxic,zh_train_neutral,zh_train_toxic
am_test_neutral,0.6552850604057312,0.6534982323646545,0.6644184589385986,0.6617200374603271,0.17574705183506012,0.16171105206012726,0.17697985470294952,0.161415234208107,0.2640792429447174,0.26693665981292725,0.2670590877532959,0.25366052985191345,0.2583705484867096,0.2656184136867523,0.25259286165237427,0.26389217376708984,0.1652601659297943,0.1670399159193039,0.16265276074409485,0.17139092087745667,0.2173076719045639,0.2205083966255188,0.20044030249118805,0.22751137614250183,0.39686399698257446,0.3902675211429596,0.4027785062789917,0.3970366418361664,0.40840575098991394,0.4079083502292633,0.39375272393226624,0.4052351415157318,0.0345492921769619,0.027392538264393806,0.008923513814806938,0.04897149279713631
am_test_toxic,0.6534982323646545,0.6546204090118408,0.6607685685157776,0.6604027152061462,0.16513283550739288,0.1523044854402542,0.16583725810050964,0.15177184343338013,0.2506483793258667,0.25368306040763855,0.2536490261554718,0.24013015627861023,0.24741721153259277,0.2554192543029785,0.24035996198654175,0.2536830008029938,0.15285855531692505,0.1560690701007843,0.1497562676668167,0.15906530618667603,0.20436294376850128,0.20796261727809906,0.1876613050699234,0.21445207297801971,0.38746392726898193,0.38106757402420044,0.39115893840789795,0.3880153298377991,0.3973894715309143,0.39667582511901855,0.3826536238193512,0.3942750096321106,0.03244374692440033,0.02622288465499878,0.008357508108019829,0.04622427374124527
am_train_neutral,0.6644184589385986,0.6607685685157776,0.6771450042724609,0.6726795434951782,0.1752808690071106,0.16045978665351868,0.17681212723255157,0.16014233231544495,0.28300803899765015,0.2857418358325958,0.28646519780158997,0.2726132869720459,0.2691795527935028,0.2766770124435425,0.2637957036495209,0.2750799059867859,0.17646457254886627,0.1784711629152298,0.1750144213438034,0.1833566576242447,0.23372162878513336,0.23731589317321777,0.21666976809501648,0.2445945292711258,0.41138607263565063,0.404236763715744,0.4181536138057709,0.4114186465740204,0.4247405230998993,0.42487308382987976,0.4103839695453644,0.42215171456336975,0.023885831236839294,0.016523156315088272,-0.0030331523157656193,0.03924713283777237
am_train_toxic,0.6617200374603271,0.6604027152061462,0.672679603099823,0.670710563659668,0.17558501660823822,0.16255061328411102,0.17696164548397064,0.16196022927761078,0.27337127923965454,0.27617841958999634,0.2772423326969147,0.262752503156662,0.2612146735191345,0.2694953978061676,0.25434261560440063,0.2679333984851837,0.16305629909038544,0.16671553254127502,0.16136738657951355,0.17018428444862366,0.22696182131767273,0.23098842799663544,0.2102021425962448,0.23777106404304504,0.40241485834121704,0.3953019976615906,0.4070148169994354,0.40274035930633545,0.41465020179748535,0.4147246479988098,0.40052708983421326,0.4124740660190582,0.012397607788443565,0.006015765946358442,-0.013207517564296722,0.02747294306755066
ar_test_neutral,0.17574705183506012,0.16513283550739288,0.1752808541059494,0.17558501660823822,0.7535268664360046,0.7707149982452393,0.7626680135726929,0.7681699991226196,0.07446375489234924,0.05435284599661827,0.0676894262433052,0.05090884119272232,0.14423693716526031,0.1417190134525299,0.14375877380371094,0.14096012711524963,0.09943545609712601,0.08953960984945297,0.10203982889652252,0.09002161771059036,0.22218602895736694,0.20950087904930115,0.21720309555530548,0.21812400221824646,0.0804498940706253,0.06164545938372612,0.09205715358257294,0.0717659667134285,0.07800248265266418,0.08242090046405792,0.08435103297233582,0.07765138149261475,-0.041846878826618195,-0.051020823419094086,-0.05577440932393074,-0.03451157733798027
ar_test_toxic,0.16171106696128845,0.1523045003414154,0.16045978665351868,0.16255062818527222,0.7707149982452393,0.7941738963127136,0.7804582118988037,0.7902606129646301,0.05301596224308014,0.033553577959537506,0.04794861376285553,0.03071250393986702,0.12333957850933075,0.12176978588104248,0.1220260038971901,0.12141858786344528,0.07259441167116165,0.0662698894739151,0.0762450098991394,0.06476414203643799,0.21652619540691376,0.20519663393497467,0.2122265100479126,0.21290569007396698,0.06279536336660385,0.044399138540029526,0.07163828611373901,0.05386748164892197,0.059520747512578964,0.06473644822835922,0.06715819984674454,0.06020690128207207,-0.07129515707492828,-0.07893098145723343,-0.08289318531751633,-0.06471210718154907
ar_train_neutral,0.17697985470294952,0.16583725810050964,0.17681214213371277,0.17696166038513184,0.7626679539680481,0.7804581522941589,0.7741385698318481,0.7780686020851135,0.09120864421129227,0.07014674693346024,0.08504930138587952,0.06673893332481384,0.16843515634536743,0.16536328196525574,0.16673053801059723,0.1641741245985031,0.11024326086044312,0.09931202977895737,0.11279520392417908,0.09998995065689087,0.23197509348392487,0.2189355045557022,0.2267598807811737,0.22782577574253082,0.08565513044595718,0.06580006331205368,0.09755454957485199,0.07587581872940063,0.08363371342420578,0.08822912722826004,0.08992643654346466,0.08371888101100922,-0.05756603926420212,-0.06745896488428116,-0.07286980748176575,-0.04970557242631912
ar_train_toxic,0.161415234208107,0.15177181363105774,0.16014231741428375,0.16196022927761078,0.7681699991226196,0.7902605533599854,0.7780686616897583,0.7874941229820251,0.05857100710272789,0.03930988162755966,0.05371958762407303,0.0361587218940258,0.12790656089782715,0.1259443759918213,0.12632739543914795,0.12539678812026978,0.07649879157543182,0.06948722898960114,0.0795588493347168,0.06827009469270706,0.220458984375,0.208741694688797,0.21604983508586884,0.21667544543743134,0.06581218540668488,0.04751179367303848,0.0751195177435875,0.05686550214886665,0.06274013966321945,0.06751974672079086,0.06971175968647003,0.06301478296518326,-0.06683105230331421,-0.07483681291341782,-0.07888910174369812,-0.060260020196437836
de_test_neutral,0.264079213142395,0.2506483495235443,0.28300800919532776,0.27337130904197693,0.07446376234292984,0.05301595479249954,0.09120864421129227,0.05857101455330849,0.7072752714157104,0.6902477741241455,0.7149780988693237,0.6862075328826904,0.5869179964065552,0.5902537107467651,0.5701343417167664,0.5875483751296997,0.43819481134414673,0.4365294575691223,0.44758427143096924,0.44117608666419983,0.3060988485813141,0.30666130781173706,0.29625627398490906,0.31500309705734253,0.3738614618778229,0.3546028733253479,0.38484686613082886,0.3646976947784424,0.3905509412288666,0.3924192488193512,0.3880002796649933,0.3986804187297821,-0.2365720272064209,-0.24721740186214447,-0.273842990398407,-0.2133599817752838
de_test_toxic,0.26693665981292725,0.25368309020996094,0.28574180603027344,0.27617838978767395,0.05435284599661827,0.033553577959537506,0.07014673948287964,0.039309874176979065,0.6902477741241455,0.6818483471870422,0.7033423185348511,0.6762537360191345,0.5579956769943237,0.5610601902008057,0.5420573949813843,0.5586246848106384,0.4012538492679596,0.4025309681892395,0.4091966152191162,0.4064178764820099,0.30001893639564514,0.30212709307670593,0.2901361286640167,0.3095090687274933,0.3829944133758545,0.36813557147979736,0.3930610418319702,0.37602344155311584,0.39999279379844666,0.4001332223415375,0.3950759172439575,0.40787237882614136,-0.22665773332118988,-0.23671987652778625,-0.26187607645988464,-0.20465940237045288
de_train_neutral,0.2670590877532959,0.2536490559577942,0.28646519780158997,0.2772423326969147,0.0676894262433052,0.04794861003756523,0.08504930138587952,0.05371959134936333,0.7149780988693237,0.7033423185348511,0.7291282415390015,0.6985048651695251,0.5789437890052795,0.5811344981193542,0.5614480376243591,0.5782637000083923,0.4169318974018097,0.4179011285305023,0.4262876510620117,0.4211742579936981,0.3221380412578583,0.3243723511695862,0.31238335371017456,0.33187294006347656,0.3870411217212677,0.36946728825569153,0.3963581919670105,0.37759459018707275,0.4032265245914459,0.403934121131897,0.39928367733955383,0.41173505783081055,-0.2632319927215576,-0.2736286520957947,-0.29985663294792175,-0.24047212302684784
de_train_toxic,0.25366052985191345,0.24013012647628784,0.2726132273674011,0.262752503156662,0.05090884119272232,0.03071250580251217,0.06673894077539444,0.036158718168735504,0.6862075924873352,0.6762537360191345,0.6985048651695251,0.6731030941009521,0.5532808303833008,0.5559138655662537,0.5384050607681274,0.5536295175552368,0.4015989601612091,0.4025537669658661,0.4106596112251282,0.40673646330833435,0.2947704493999481,0.29693353176116943,0.28552553057670593,0.30407047271728516,0.37014228105545044,0.3546919822692871,0.3803635835647583,0.36243537068367004,0.3864264190196991,0.3872178792953491,0.3828142285346985,0.3944907486438751,-0.22912348806858063,-0.23897717893123627,-0.2636794447898865,-0.20743559300899506
en_test_neutral,0.2583705484867096,0.24741724133491516,0.2691795229911804,0.2612146735191345,0.14423690736293793,0.12333957850933075,0.16843514144420624,0.12790656089782715,0.5869179368019104,0.5579956769943237,0.5789437294006348,0.5532808303833008,0.8413261771202087,0.841927707195282,0.813929557800293,0.8362172842025757,0.5079996585845947,0.4891767203807831,0.5083059668540955,0.49595877528190613,0.23404304683208466,0.2210482954978943,0.22192467749118805,0.2335556447505951,0.31226646900177,0.2873261570930481,0.33254191279411316,0.3041645884513855,0.33417120575904846,0.33895501494407654,0.3320876359939575,0.3444334864616394,-0.04802569001913071,-0.06657382845878601,-0.08790850639343262,-0.025429924950003624
en_test_toxic,0.2656184136867523,0.2554192543029785,0.2766769528388977,0.2694953978061676,0.1417190134525299,0.12176980078220367,0.16536328196525574,0.1259443759918213,0.5902536511421204,0.5610601305961609,0.581134557723999,0.5559139251708984,0.841927707195282,0.8486242294311523,0.8135049939155579,0.8433917760848999,0.5107302665710449,0.4962173402309418,0.5112013220787048,0.502190351486206,0.22925105690956116,0.21697905659675598,0.21672768890857697,0.22938498854637146,0.31934598088264465,0.2946781814098358,0.3381331264972687,0.3123760521411896,0.341414213180542,0.347181111574173,0.33995091915130615,0.3522260785102844,-0.057009007781744,-0.07385683804750443,-0.09650884568691254,-0.0332065150141716
en_train_neutral,0.25259286165237427,0.24035996198654175,0.2637957036495209,0.25434261560440063,0.14375877380371094,0.1220260038971901,0.16673053801059723,0.12632739543914795,0.5701343417167664,0.5420573949813843,0.5614480376243591,0.5384050011634827,0.8139294981956482,0.8135048747062683,0.7917640805244446,0.808372974395752,0.5031918883323669,0.48290717601776123,0.5042505860328674,0.4912465214729309,0.229326531291008,0.21619902551174164,0.2177194058895111,0.2284463793039322,0.3050294518470764,0.28116825222969055,0.326937198638916,0.2971494197845459,0.32642650604248047,0.33109602332115173,0.3248004913330078,0.3358817994594574,-0.02627798542380333,-0.04484463483095169,-0.0651407241821289,-0.004315681289881468
en_train_toxic,0.26389217376708984,0.2536830008029938,0.2750799059867859,0.2679333984851837,0.14096015691757202,0.12141858786344528,0.1641741245985031,0.12539678812026978,0.5875483751296997,0.5586246848106384,0.5782637000083923,0.5536295175552368,0.8362172842025757,0.8433917760848999,0.808372974395752,0.8392667770385742,0.5079540610313416,0.49434933066368103,0.5087414979934692,0.5001652240753174,0.22404104471206665,0.2120109349489212,0.21161603927612305,0.22424514591693878,0.3193058669567108,0.29508209228515625,0.33787912130355835,0.31282711029052734,0.34110718965530396,0.3471926152706146,0.33995184302330017,0.35214510560035706,-0.053670819848775864,-0.06999988108873367,-0.09258100390434265,-0.0298041719943285
es_test_neutral,0.16526015102863312,0.15285855531692505,0.17646455764770508,0.16305629909038544,0.09943544864654541,0.07259441167116165,0.11024324595928192,0.07649879157543182,0.4381948709487915,0.4012538492679596,0.4169318974018097,0.4015989899635315,0.50799959897995,0.5107302069664001,0.5031919479370117,0.5079540610313416,0.76479172706604,0.7558298707008362,0.7749106287956238,0.7549553513526917,0.1688370704650879,0.15627041459083557,0.16092267632484436,0.1663939654827118,0.21843847632408142,0.19532833993434906,0.23389822244644165,0.20687639713287354,0.23827368021011353,0.2423064410686493,0.23932863771915436,0.23904560506343842,0.015687745064496994,0.0023125535808503628,-0.018121963366866112,0.03448330610990524
es_test_toxic,0.1670399159193039,0.1560690701007843,0.1784711480140686,0.16671553254127502,0.08953960239887238,0.0662698969244957,0.09931203722953796,0.06948722898960114,0.4365294575691223,0.4025309681892395,0.4179011285305023,0.4025537669658661,0.4891767203807831,0.4962173402309418,0.48290717601776123,0.4943493604660034,0.7558298110961914,0.7589100003242493,0.7685507535934448,0.7541637420654297,0.17219026386737823,0.1623706966638565,0.16413195431232452,0.17147296667099,0.2258361279964447,0.20445995032787323,0.23718664050102234,0.21560385823249817,0.24648691713809967,0.25054988265037537,0.24783986806869507,0.24792201817035675,-0.01919650472700596,-0.030270114541053772,-0.050989050418138504,-0.00028509521507658064
es_train_neutral,0.16265273094177246,0.1497562676668167,0.1750144064426422,0.16136738657951355,0.10203982889652252,0.07624501734972,0.11279521137475967,0.0795588418841362,0.447584331035614,0.4091966152191162,0.42628759145736694,0.4106596112251282,0.5083059668540955,0.5112013220787048,0.5042505264282227,0.5087414383888245,0.7749106287956238,0.7685506939888,0.7889700531959534,0.7673345804214478,0.180907741189003,0.16928280889987946,0.17341694235801697,0.17917561531066895,0.21691155433654785,0.19310075044631958,0.23189665377140045,0.20488141477108002,0.2380668967962265,0.24277250468730927,0.24071572721004486,0.23926885426044464,-0.007799424696713686,-0.02074168622493744,-0.04163799434900284,0.01135642547160387
es_train_toxic,0.17139090597629547,0.15906530618667603,0.1833566427230835,0.17018428444862366,0.09002161771059036,0.06476413458585739,0.09998995810747147,0.06827009469270706,0.44117608666419983,0.4064178466796875,0.4211742579936981,0.40673646330833435,0.49595877528190613,0.502190351486206,0.4912465214729309,0.5001652240753174,0.7549553513526917,0.7541636824607849,0.7673345804214478,0.7530432343482971,0.17899641394615173,0.1686350405216217,0.17079514265060425,0.1782456785440445,0.23001480102539062,0.2087021768093109,0.2437414973974228,0.21994170546531677,0.25120633840560913,0.2552197277545929,0.25251665711402893,0.2520585060119629,-0.006680275779217482,-0.018341630697250366,-0.03962666541337967,0.012790247797966003
hi_test_neutral,0.2173076719045639,0.20436294376850128,0.23372162878513336,0.22696182131767273,0.22218602895736694,0.21652619540691376,0.23197512328624725,0.220458984375,0.3060988783836365,0.30001893639564514,0.3221380412578583,0.2947704493999481,0.23404304683208466,0.22925105690956116,0.229326531291008,0.22404101490974426,0.1688370704650879,0.17219024896621704,0.180907741189003,0.17899641394615173,0.9169282913208008,0.9172422885894775,0.9168935418128967,0.9209842085838318,0.3260466456413269,0.3055790662765503,0.3249496519565582,0.3105684220790863,0.31395384669303894,0.3059197664260864,0.31558728218078613,0.3106052279472351,-0.37296023964881897,-0.37607866525650024,-0.39516502618789673,-0.35537293553352356
hi_test_toxic,0.2205083966255188,0.20796261727809906,0.23731589317321777,0.23098842799663544,0.20950087904930115,0.20519664883613586,0.21893547475337982,0.20874172449111938,0.30666130781173706,0.3021271228790283,0.3243723511695862,0.29693350195884705,0.22104831039905548,0.21697905659675598,0.21619899570941925,0.2120109349489212,0.15627038478851318,0.1623706966638565,0.16928280889987946,0.1686350405216217,0.9172422885894775,0.9205482602119446,0.9174485206604004,0.9235896468162537,0.3307521343231201,0.3113810420036316,0.328029066324234,0.31566256284713745,0.3195866346359253,0.3115091323852539,0.32107505202293396,0.3163639307022095,-0.3966098129749298,-0.3985576629638672,-0.4184098243713379,-0.37867122888565063
hi_train_neutral,0.20044030249118805,0.1876613050699234,0.21666975319385529,0.2102021425962448,0.21720309555530548,0.21222653985023499,0.2267598807811737,0.21604980528354645,0.29625624418258667,0.2901361286640167,0.3123833239078522,0.28552553057670593,0.22192466259002686,0.21672765910625458,0.21771939098834991,0.21161603927612305,0.16092266142368317,0.16413195431232452,0.17341694235801697,0.17079514265060425,0.9168935418128967,0.9174484610557556,0.9185319542884827,0.9205224514007568,0.31150341033935547,0.29112866520881653,0.30979225039482117,0.2958359718322754,0.2989901602268219,0.29082369804382324,0.3016895651817322,0.29592376947402954,-0.3799237310886383,-0.3826121985912323,-0.40081170201301575,-0.3628610372543335
