,am_test_neutral,am_test_toxic,am_train_neutral,am_train_toxic,ar_test_neutral,ar_test_toxic,ar_train_neutral,ar_train_toxic,de_test_neutral,de_test_toxic,de_train_neutral,de_train_toxic,en_test_neutral,en_test_toxic,en_train_neutral,en_train_toxic,es_test_neutral,es_test_toxic,es_train_neutral,es_train_toxic,hi_test_neutral,hi_test_toxic,hi_train_neutral,hi_train_toxic,ru_test_neutral,ru_test_toxic,ru_train_neutral,ru_train_toxic,uk_test_neutral,uk_test_toxic,uk_train_neutral,uk_train_toxic,zh_test_neutral,zh_test_toxic,zh_train_neutral,zh_train_toxic
am_test_neutral,0.715607225894928,0.7236237525939941,0.7215991616249084,0.7274421453475952,0.5548938512802124,0.5541852712631226,0.5621777772903442,0.5500529408454895,0.498121976852417,0.49882715940475464,0.4725644588470459,0.5009618401527405,0.4910636246204376,0.5016398429870605,0.47685664892196655,0.5051507353782654,0.5229362845420837,0.5220446586608887,0.4769812524318695,0.5150350332260132,0.5351048111915588,0.5244356393814087,0.5363592505455017,0.5526332259178162,0.4825317859649658,0.49354127049446106,0.4919184446334839,0.49089935421943665,0.47483372688293457,0.4984976053237915,0.45158109068870544,0.48174482583999634,0.5172982215881348,0.5151345729827881,0.508679986000061,0.5141391754150391
am_test_toxic,0.7236237525939941,0.732438862323761,0.7295319437980652,0.7359287142753601,0.5587986707687378,0.5581541657447815,0.5664093494415283,0.553852915763855,0.501442551612854,0.502214252948761,0.47568997740745544,0.5042279362678528,0.49385517835617065,0.5048725008964539,0.47946473956108093,0.5085393786430359,0.5263193249702454,0.5256704688072205,0.47958695888519287,0.5182453989982605,0.5383936762809753,0.5279043912887573,0.5399978160858154,0.5561426877975464,0.48612362146377563,0.49748173356056213,0.4954925775527954,0.49486231803894043,0.47914671897888184,0.5034180283546448,0.4555400311946869,0.4862033724784851,0.5205824375152588,0.518807590007782,0.5121221542358398,0.517524778842926
am_train_neutral,0.7215991616249084,0.7295319437980652,0.7286427021026611,0.734061598777771,0.557183027267456,0.5562899708747864,0.5643705725669861,0.552223801612854,0.4995121955871582,0.5004810690879822,0.4735400378704071,0.5025125741958618,0.49206992983818054,0.5027912855148315,0.47800078988075256,0.5062613487243652,0.52425217628479,0.5228858590126038,0.47791820764541626,0.516232967376709,0.5380730628967285,0.5271623134613037,0.5390607714653015,0.5559291243553162,0.484727680683136,0.49551329016685486,0.49382758140563965,0.49285829067230225,0.4771980941295624,0.5008931756019592,0.4539276361465454,0.48405322432518005,0.5202540159225464,0.5173913836479187,0.510874330997467,0.5167324542999268
am_train_toxic,0.7274421453475952,0.7359287142753601,0.734061598777771,0.7403279542922974,0.5619663000106812,0.561265230178833,0.5695180296897888,0.5569710731506348,0.5043329000473022,0.5054029226303101,0.47835302352905273,0.5072854161262512,0.496688574552536,0.5080079436302185,0.48238080739974976,0.5116353034973145,0.529180109500885,0.528368353843689,0.4821179211139679,0.5211177468299866,0.5419341921806335,0.5312619805335999,0.5433909893035889,0.5599666237831116,0.48924410343170166,0.500433087348938,0.49835726618766785,0.49784037470817566,0.48180538415908813,0.5061236023902893,0.4582717716693878,0.488834023475647,0.5240320563316345,0.5216665267944336,0.5149669647216797,0.5206546783447266
ar_test_neutral,0.5548938512802124,0.5587986707687378,0.557183027267456,0.5619663596153259,0.659783124923706,0.6631569862365723,0.6699194312095642,0.6557272672653198,0.576971173286438,0.5772650241851807,0.5527618527412415,0.5803380608558655,0.5815576910972595,0.594170331954956,0.5635338425636292,0.5989373326301575,0.6080046892166138,0.6077933311462402,0.554358184337616,0.601549506187439,0.6011708974838257,0.5893941521644592,0.6030064225196838,0.6184033155441284,0.5725109577178955,0.5863195061683655,0.585120677947998,0.5825302004814148,0.5566747784614563,0.5841284394264221,0.5299386382102966,0.5640705227851868,0.5848315358161926,0.5872863531112671,0.5823631286621094,0.5841878056526184
ar_test_toxic,0.5541852712631226,0.5581542253494263,0.5562899708747864,0.561265230178833,0.6631569862365723,0.6681970357894897,0.674105167388916,0.6595789194107056,0.5786990523338318,0.5791018605232239,0.5554474592208862,0.581807553768158,0.5839866995811462,0.5971132516860962,0.5662205219268799,0.6019967794418335,0.610044538974762,0.6110714673995972,0.5564995408058167,0.6039049029350281,0.6011375784873962,0.5897049307823181,0.6037671566009521,0.617954671382904,0.5730018019676208,0.5872207880020142,0.5854207277297974,0.583339273929596,0.5565419793128967,0.5844365358352661,0.5303704142570496,0.5641821622848511,0.5834782123565674,0.5866787433624268,0.5820291042327881,0.5831190347671509
ar_train_neutral,0.5621777772903442,0.5664094090461731,0.5643706321716309,0.5695180296897888,0.6699194312095642,0.674105167388916,0.6815139651298523,0.6659552454948425,0.5866168141365051,0.5869266390800476,0.562627375125885,0.5896258354187012,0.5926206707954407,0.6059751510620117,0.5744312405586243,0.6109888553619385,0.6187829375267029,0.6193081140518188,0.5637583136558533,0.6120280027389526,0.6104097366333008,0.5987485647201538,0.6131527423858643,0.6276505589485168,0.5828362703323364,0.5969271659851074,0.595337986946106,0.5931501388549805,0.5662620663642883,0.5948015451431274,0.5394892692565918,0.57391756772995,0.5933012366294861,0.5964707732200623,0.5915805697441101,0.5928038358688354
ar_train_toxic,0.5500528812408447,0.5538529753684998,0.552223801612854,0.5569710731506348,0.6557273268699646,0.6595788598060608,0.6659552454948425,0.6527377963066101,0.5738415122032166,0.574033260345459,0.5504120588302612,0.5773977637290955,0.58050137758255,0.5926438570022583,0.5623281598091125,0.5976109504699707,0.604988694190979,0.6053138375282288,0.5521742105484009,0.5986728072166443,0.5971629619598389,0.5856308937072754,0.599281370639801,0.6139514446258545,0.5693359971046448,0.5835582613945007,0.5823907256126404,0.5795544981956482,0.5530405044555664,0.580202043056488,0.5264355540275574,0.5605261921882629,0.581683337688446,0.5842797160148621,0.5793910026550293,0.5808443427085876
de_test_neutral,0.498121976852417,0.501442551612854,0.4995121955871582,0.5043329000473022,0.576971173286438,0.5786990523338318,0.5866168141365051,0.5738415122032166,0.6428079605102539,0.6368645429611206,0.6223134994506836,0.640353798866272,0.5657111406326294,0.5799803137779236,0.5502687692642212,0.5824280381202698,0.5859397649765015,0.590907633304596,0.5374575257301331,0.5810925960540771,0.5540394186973572,0.5433936715126038,0.5572476983070374,0.5679462552070618,0.5398642420768738,0.5515626668930054,0.5505010485649109,0.548407793045044,0.5173050761222839,0.5418605208396912,0.49464190006256104,0.5239037871360779,0.5399885773658752,0.5425729751586914,0.5395357608795166,0.539639413356781
de_test_toxic,0.498827189207077,0.502214252948761,0.5004810690879822,0.5054028630256653,0.5772650837898254,0.5791018009185791,0.5869266390800476,0.5740332007408142,0.6368645429611206,0.6337012648582458,0.6176488399505615,0.6356580853462219,0.5637637376785278,0.579109251499176,0.5487592220306396,0.581430971622467,0.5846837162971497,0.5898962616920471,0.5360374450683594,0.5804161429405212,0.5540972948074341,0.5439413189888,0.5574201941490173,0.5682700872421265,0.5408706665039062,0.5531555414199829,0.5509231090545654,0.5501092672348022,0.5188020467758179,0.5438069701194763,0.49660882353782654,0.5255605578422546,0.5394006967544556,0.5418489575386047,0.538613498210907,0.538954496383667
